id,prob
4404,0.14703197371202467
5841,0.14703197371202467
12907,0.14703197371202467
15949,0.14703197371202467
22023,0.14703197371202467
24216,0.15969882485835993
24581,0.14703197371202467
30218,0.14703197371202467
47597,0.15130736191696179
64275,0.14703197371202467
99494,0.15969882485835993
100829,0.15130736191696179
101708,0.14703197371202467
110930,0.14703197371202467
112411,0.14703197371202467
124273,0.14703197371202467
129070,0.16985318270506872
152587,0.14703197371202467
160599,0.14703197371202467
167902,0.15130736191696179
173839,0.14703197371202467
192154,0.15130736191696179
209298,0.14703197371202467
216492,0.14703197371202467
222350,0.14703197371202467
237851,0.14703197371202467
238436,0.20147404962862484
242015,0.15130736191696179
245868,0.15130736191696179
253108,0.1461331942811998
292535,0.15130736191696179
303057,0.14703197371202467
310864,0.14703197371202467
331218,0.14703197371202467
334264,0.14703197371202467
386105,0.14703197371202467
392055,0.14703197371202467
406791,0.14703197371202467
415319,0.14703197371202467
415768,0.14703197371202467
426232,0.14703197371202467
444928,0.15130736191696179
448446,0.14703197371202467
449773,0.14703197371202467
463028,0.15969882485835993
480047,0.14703197371202467
504692,0.21036001491049305
505840,0.14703197371202467
523537,0.15130736191696179
533385,0.14703197371202467
541516,0.14703197371202467
544087,0.14703197371202467
548357,0.14703197371202467
568590,0.14703197371202467
570566,0.14703197371202467
577279,0.14703197371202467
578216,0.14703197371202467
578778,0.21036001491049305
602979,0.14703197371202467
622139,0.14703197371202467
640039,0.14703197371202467
646369,0.15130736191696179
648246,0.11388270642068807
673070,0.14703197371202467
673308,0.14703197371202467
710561,0.14703197371202467
734574,0.15130736191696179
763595,0.15130736191696179
768429,0.14703197371202467
772054,0.15130736191696179
774058,0.15130736191696179
778555,0.11388270642068807
788571,0.14703197371202467
793821,0.14703197371202467
810725,0.15130736191696179
828272,0.15969882485835993
829310,0.14703197371202467
840547,0.14703197371202467
841809,0.14703197371202467
857539,0.14703197371202467
858768,0.15130736191696179
875248,0.22862825310894913
883551,0.14703197371202467
891571,0.14703197371202467
898707,0.1461331942811998
916711,0.15130736191696179
920317,0.14703197371202467
922541,0.14703197371202467
977905,0.14703197371202467
987533,0.14703197371202467
1012683,0.14703197371202467
1016062,0.14703197371202467
1024329,0.11388270642068807
1034599,0.14703197371202467
1039291,0.15130736191696179
1041240,0.14703197371202467
1047283,0.15130736191696179
1058878,0.14703197371202467
1066115,0.15130736191696179
1070283,0.14703197371202467
1080024,0.14703197371202467
1095322,0.14703197371202467
1102032,0.14703197371202467
1103319,0.15130736191696179
1113790,0.14703197371202467
1134084,0.14703197371202467
1134198,0.15130736191696179
1142914,0.20147404962862484
1160863,0.14703197371202467
1161052,0.1461331942811998
1174359,0.14703197371202467
1179259,0.16985318270506872
1179662,0.14703197371202467
1182750,0.14703197371202467
1191762,0.14703197371202467
1201555,0.14703197371202467
1212021,0.15130736191696179
1229242,0.14703197371202467
1238554,0.14703197371202467
1254880,0.14703197371202467
1258666,0.14703197371202467
1259629,0.14703197371202467
1268783,0.14703197371202467
1276007,0.14703197371202467
1294281,0.14703197371202467
1295607,0.14703197371202467
1297179,0.14703197371202467
1319680,0.14703197371202467
1321561,0.15130736191696179
1332393,0.14703197371202467
1353294,0.1508571794927103
1353852,0.14703197371202467
1361377,0.14703197371202467
1362381,0.14703197371202467
1366233,0.15130736191696179
1394622,0.14703197371202467
1416001,0.14703197371202467
1417465,0.15130736191696179
1423617,0.15130736191696179
1446342,0.14703197371202467
1459266,0.14703197371202467
1460570,0.14703197371202467
1473813,0.14703197371202467
1482063,0.16179014454224236
1487308,0.15969882485835993
1488976,0.14703197371202467
1502815,0.14703197371202467
1504638,0.14703197371202467
1514732,0.15130736191696179
1524394,0.11388270642068807
1553224,0.15969882485835993
1553632,0.14703197371202467
1555393,0.15130736191696179
1557121,0.15130736191696179
1560357,0.14703197371202467
1572814,0.14703197371202467
1579983,0.14703197371202467
1597059,0.22862825310894913
1606870,0.19419700121786598
1612127,0.14703197371202467
1658246,0.11388270642068807
1670592,0.14703197371202467
1683504,0.14703197371202467
1690028,0.14703197371202467
1696702,0.14703197371202467
1710202,0.14703197371202467
1721721,0.14703197371202467
1735332,0.14703197371202467
1736340,0.21036001491049305
1746477,0.14703197371202467
1746510,0.14703197371202467
1746874,0.14703197371202467
1752262,0.14703197371202467
1759705,0.14703197371202467
1760845,0.14703197371202467
1787845,0.14703197371202467
1801724,0.11388270642068807
1812921,0.14703197371202467
1815705,0.14703197371202467
1828208,0.11388270642068807
1855125,0.14703197371202467
1859937,0.14703197371202467
1900852,0.14703197371202467
1918210,0.14703197371202467
1980889,0.14703197371202467
1994486,0.14703197371202467
2028847,0.14703197371202467
2030168,0.11388270642068807
2047080,0.15130736191696179
2054949,0.14703197371202467
2066913,0.14703197371202467
2078823,0.1144455784302023
2088790,0.14703197371202467
2093289,0.14703197371202467
2097944,0.15130736191696179
2099911,0.14703197371202467
2110505,0.13307574127843752
2119851,0.14703197371202467
2123346,0.15130736191696179
2142953,0.15130736191696179
2147870,0.14703197371202467
2149811,0.15969882485835993
2152617,0.14703197371202467
2168103,0.15130736191696179
2169380,0.14703197371202467
2174451,0.14703197371202467
2176673,0.15130736191696179
2182859,0.14703197371202467
2184489,0.14703197371202467
2197451,0.15130736191696179
2232881,0.14703197371202467
2237259,0.14703197371202467
2243613,0.11388270642068807
2243884,0.15130736191696179
